age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,Xác suất mở (%),Dự đoán
45,management,married,tertiary,no,0,yes,no,cellular,5,may,469,2,342,1,failure,51.62,Có mở
34,self-employed,married,secondary,no,179,yes,yes,cellular,24,jul,137,4,-1,0,unknown,4.05,Không mở
35,management,married,tertiary,no,244,yes,no,cellular,19,nov,138,1,-1,0,unknown,10.91,Không mở
30,management,divorced,tertiary,no,46,no,no,cellular,13,aug,382,3,-1,0,unknown,55.42,Có mở
36,admin.,divorced,secondary,no,246,yes,no,unknown,16,may,206,2,-1,0,unknown,5.24,Không mở
48,self-employed,married,tertiary,no,7,yes,no,unknown,5,may,286,1,-1,0,unknown,5.65,Không mở
67,retired,divorced,primary,no,1746,no,no,cellular,5,aug,134,1,-1,0,unknown,41.91,Không mở
35,technician,single,tertiary,no,992,yes,no,cellular,26,aug,79,1,114,3,failure,12.16,Không mở
38,housemaid,divorced,tertiary,no,4312,no,no,cellular,15,may,67,4,175,6,failure,6.08,Không mở
44,blue-collar,married,primary,no,103,yes,no,cellular,12,may,79,1,329,2,failure,4.21,Không mở
54,blue-collar,married,secondary,no,506,yes,no,cellular,18,nov,172,2,104,2,failure,12.69,Không mở
42,management,divorced,tertiary,no,461,yes,no,unknown,3,jun,72,1,-1,0,unknown,4.35,Không mở
36,technician,single,tertiary,no,268,no,no,cellular,29,aug,54,12,-1,0,unknown,4.06,Không mở
26,technician,single,secondary,yes,-454,no,yes,cellular,18,jul,652,2,-1,0,unknown,74.55,Có mở
35,management,married,tertiary,no,365,no,no,cellular,21,nov,168,2,-1,0,unknown,19.61,Không mở
33,technician,divorced,secondary,no,2,yes,no,cellular,7,may,600,2,330,17,failure,55.43,Có mở
58,services,married,secondary,no,1667,yes,yes,unknown,6,may,85,1,-1,0,unknown,3.43,Không mở
21,blue-collar,single,secondary,no,2265,no,no,cellular,27,may,156,4,99,2,success,89.32,Có mở
34,blue-collar,married,secondary,no,4622,yes,yes,unknown,20,may,217,1,-1,0,unknown,4.81,Không mở
38,blue-collar,single,secondary,no,0,no,no,cellular,13,aug,255,2,105,1,failure,41.47,Không mở
41,technician,married,secondary,no,188,no,yes,telephone,31,jul,15,25,-1,0,unknown,1.9,Không mở
36,management,single,secondary,no,0,no,no,cellular,13,aug,333,5,-1,0,unknown,31.2,Không mở
38,self-employed,single,secondary,no,592,no,no,cellular,6,may,275,1,-1,0,unknown,40.71,Không mở
25,technician,married,secondary,no,-276,yes,no,unknown,4,jun,105,1,-1,0,unknown,7.05,Không mở
34,technician,married,secondary,no,1254,no,no,cellular,6,may,77,3,-1,0,unknown,3.56,Không mở
34,technician,married,secondary,no,652,yes,yes,cellular,18,jul,50,4,-1,0,unknown,1.42,Không mở
45,blue-collar,married,secondary,no,192,yes,no,cellular,13,may,154,5,176,1,other,8.4,Không mở
30,technician,single,secondary,no,148,yes,yes,cellular,15,may,115,5,-1,0,unknown,3.93,Không mở
42,technician,married,secondary,no,1812,yes,no,cellular,31,jul,84,2,-1,0,unknown,4.34,Không mở
50,unemployed,married,secondary,no,3478,yes,no,unknown,13,may,342,3,-1,0,unknown,6.73,Không mở
33,technician,married,secondary,no,264,no,no,cellular,28,aug,180,4,-1,0,unknown,22.78,Không mở
35,management,married,tertiary,no,71,yes,no,cellular,30,apr,510,2,-1,0,unknown,72.11,Có mở
59,blue-collar,married,secondary,no,1376,no,yes,unknown,9,may,61,4,-1,0,unknown,2.24,Không mở
38,blue-collar,married,primary,no,668,no,no,unknown,8,may,238,1,-1,0,unknown,7.92,Không mở
33,services,married,secondary,no,703,no,no,cellular,18,nov,160,2,-1,0,unknown,16.79,Không mở
45,technician,divorced,unknown,yes,-25,no,yes,unknown,3,jul,158,3,-1,0,unknown,4.37,Không mở
37,unemployed,single,secondary,no,48,no,no,cellular,31,jul,40,10,-1,0,unknown,2.6,Không mở
35,technician,single,tertiary,no,2453,yes,no,cellular,13,aug,119,2,-1,0,unknown,12.49,Không mở
41,blue-collar,single,primary,no,0,yes,no,unknown,16,may,522,5,-1,0,unknown,39.47,Không mở
33,management,married,tertiary,no,133,yes,no,unknown,26,may,308,4,-1,0,unknown,5.77,Không mở
30,management,single,tertiary,no,277,yes,no,cellular,8,may,166,1,42,1,other,17.7,Không mở
49,housemaid,married,primary,no,78,no,no,telephone,10,jul,139,1,-1,0,unknown,14.02,Không mở
39,management,married,secondary,no,517,yes,no,cellular,18,nov,387,3,196,2,failure,38.66,Không mở
44,entrepreneur,divorced,secondary,no,1,no,no,cellular,31,jul,388,4,-1,0,unknown,40.56,Không mở
38,blue-collar,married,primary,no,7944,no,no,unknown,17,jun,116,3,-1,0,unknown,8.9,Không mở
27,admin.,single,secondary,no,3,yes,no,cellular,8,may,346,2,-1,0,unknown,28.93,Không mở
45,management,married,tertiary,no,623,no,no,cellular,9,sep,405,3,-1,0,unknown,80.95,Có mở
40,management,divorced,tertiary,no,290,yes,no,unknown,27,may,184,1,-1,0,unknown,6.84,Không mở
53,services,married,primary,no,8918,yes,no,telephone,23,jul,173,2,-1,0,unknown,15.55,Không mở
32,management,single,tertiary,no,41,yes,no,cellular,7,may,449,1,338,1,other,56.78,Có mở
34,blue-collar,married,secondary,no,199,yes,no,unknown,8,may,627,3,-1,0,unknown,55.28,Có mở
29,blue-collar,married,secondary,no,100,yes,yes,cellular,6,may,152,4,344,2,failure,7.52,Không mở
34,services,single,secondary,no,313,yes,no,cellular,14,jul,634,3,-1,0,unknown,72.36,Có mở
40,admin.,married,secondary,no,419,yes,yes,cellular,12,may,92,1,369,1,failure,4.56,Không mở
44,technician,married,secondary,no,0,yes,no,unknown,30,may,243,3,-1,0,unknown,4.29,Không mở
36,management,single,tertiary,no,0,no,yes,cellular,18,nov,300,1,96,4,failure,38.79,Không mở
39,technician,married,tertiary,no,437,no,no,telephone,27,may,186,2,-1,0,unknown,27.79,Không mở
58,blue-collar,married,primary,no,1357,yes,no,unknown,13,may,150,2,-1,0,unknown,3.71,Không mở
37,technician,married,secondary,no,1610,no,no,unknown,16,jun,140,2,-1,0,unknown,11.59,Không mở
31,management,married,tertiary,no,0,yes,no,cellular,4,may,108,2,167,1,failure,5.22,Không mở
46,blue-collar,divorced,secondary,no,709,yes,no,cellular,18,jul,100,4,-1,0,unknown,4.08,Không mở
26,student,single,tertiary,no,10086,no,no,cellular,8,jul,475,3,78,2,success,91.94,Có mở
37,services,married,secondary,no,0,yes,no,cellular,14,jul,330,4,-1,0,unknown,17.11,Không mở
39,services,married,secondary,no,-311,yes,no,cellular,6,may,55,2,345,2,other,2.37,Không mở
36,management,married,tertiary,no,9324,yes,no,cellular,30,mar,138,8,-1,0,unknown,48.76,Không mở
29,management,married,tertiary,no,7832,yes,no,unknown,27,may,304,2,-1,0,unknown,7.35,Không mở
47,technician,divorced,secondary,no,191,no,no,cellular,19,aug,228,5,-1,0,unknown,29.9,Không mở
47,management,married,tertiary,no,6637,yes,no,cellular,17,apr,174,2,-1,0,unknown,23.87,Không mở
44,services,single,secondary,no,0,yes,no,unknown,14,may,198,1,-1,0,unknown,5.18,Không mở
24,admin.,single,secondary,no,172,no,no,cellular,3,feb,114,1,-1,0,unknown,32.54,Không mở
30,blue-collar,married,secondary,no,1131,yes,yes,cellular,18,nov,189,1,144,5,failure,14.53,Không mở
55,management,single,tertiary,no,797,no,no,cellular,29,jul,24,2,-1,0,unknown,3.76,Không mở
41,admin.,married,secondary,no,120,no,yes,cellular,8,jul,489,1,-1,0,unknown,58.25,Có mở
57,admin.,married,primary,no,215,yes,yes,cellular,17,jul,210,2,-1,0,unknown,9.4,Không mở
34,blue-collar,married,primary,no,425,yes,no,cellular,16,jul,1389,7,-1,0,unknown,82.37,Có mở
31,admin.,single,secondary,no,476,no,no,cellular,9,feb,284,2,-1,0,unknown,43.09,Không mở
56,entrepreneur,divorced,primary,no,29,no,no,cellular,29,jan,52,2,227,1,failure,3.7,Không mở
53,management,married,unknown,no,527,yes,no,cellular,23,jul,71,3,-1,0,unknown,2.35,Không mở
33,management,single,tertiary,no,0,no,no,cellular,27,aug,191,4,-1,0,unknown,22.24,Không mở
67,admin.,married,primary,no,1093,no,no,telephone,8,jul,64,3,-1,0,unknown,6.25,Không mở
53,housemaid,married,primary,no,70,no,no,cellular,21,aug,77,8,-1,0,unknown,2.81,Không mở
41,housemaid,married,primary,no,39,no,no,cellular,21,aug,299,4,-1,0,unknown,26.08,Không mở
46,housemaid,married,primary,no,296,yes,no,unknown,20,jun,205,4,-1,0,unknown,4.37,Không mở
58,admin.,married,secondary,no,1464,yes,yes,unknown,5,jun,53,29,-1,0,unknown,2.27,Không mở
39,blue-collar,married,primary,no,2226,yes,no,unknown,6,may,158,1,-1,0,unknown,4.33,Không mở
30,technician,single,secondary,no,1286,no,no,telephone,28,aug,44,12,-1,0,unknown,3.36,Không mở
37,blue-collar,married,primary,no,-738,yes,no,cellular,5,may,303,1,-1,0,unknown,15.89,Không mở
45,management,married,tertiary,no,3643,no,no,cellular,21,nov,162,1,-1,0,unknown,28.4,Không mở
50,housemaid,married,tertiary,no,5260,yes,no,cellular,24,jul,51,2,-1,0,unknown,2.91,Không mở
30,technician,single,secondary,no,3096,yes,no,cellular,11,aug,272,4,-1,0,unknown,32.12,Không mở
29,blue-collar,married,secondary,no,-312,yes,yes,cellular,14,may,130,2,-1,0,unknown,5.15,Không mở
32,self-employed,married,primary,no,286,yes,no,cellular,6,aug,175,1,-1,0,unknown,19.35,Không mở
37,management,married,tertiary,no,89,yes,no,unknown,19,may,162,10,-1,0,unknown,4.36,Không mở
26,services,single,secondary,no,-72,yes,no,unknown,30,jun,82,9,-1,0,unknown,4.28,Không mở
51,management,single,tertiary,no,4305,yes,no,cellular,4,may,126,1,-1,0,unknown,10.78,Không mở
38,admin.,married,primary,no,1487,no,no,unknown,9,jun,332,2,-1,0,unknown,11.58,Không mở
72,retired,divorced,primary,no,0,no,no,telephone,28,aug,359,1,-1,0,unknown,62.8,Có mở
42,technician,divorced,secondary,no,-78,yes,yes,cellular,29,jul,10,23,-1,0,unknown,1.5,Không mở
57,blue-collar,single,primary,no,3495,no,yes,cellular,19,nov,362,3,-1,0,unknown,25.09,Không mở
22,student,single,unknown,no,3317,no,no,cellular,10,aug,148,1,-1,0,unknown,71.54,Có mở
46,management,married,tertiary,no,1906,no,no,cellular,28,aug,44,6,-1,0,unknown,3.75,Không mở
32,unemployed,married,secondary,no,2996,yes,no,unknown,19,may,68,1,-1,0,unknown,2.86,Không mở
42,technician,married,tertiary,no,446,no,no,cellular,6,aug,286,3,-1,0,unknown,44.99,Không mở
37,blue-collar,married,secondary,no,1590,no,no,unknown,12,jun,305,2,-1,0,unknown,11.67,Không mở
27,self-employed,single,tertiary,no,5214,yes,no,unknown,28,may,94,1,-1,0,unknown,6.33,Không mở
30,management,married,tertiary,no,134,yes,no,unknown,19,may,70,1,-1,0,unknown,2.85,Không mở
34,management,married,tertiary,no,8,no,no,cellular,25,aug,169,4,-1,0,unknown,18.63,Không mở
56,management,married,tertiary,no,3120,yes,no,cellular,7,aug,666,2,-1,0,unknown,80.3,Có mở
54,services,married,secondary,no,171,no,yes,cellular,14,jul,673,8,-1,0,unknown,73.65,Có mở
57,management,married,secondary,no,39,yes,no,cellular,15,may,114,2,-1,0,unknown,4.04,Không mở
56,management,married,tertiary,no,171,no,yes,telephone,17,jul,610,2,-1,0,unknown,57.01,Có mở
41,services,married,secondary,no,-140,no,yes,unknown,6,jun,190,1,-1,0,unknown,6.52,Không mở
32,management,single,tertiary,no,728,yes,no,unknown,21,may,125,1,-1,0,unknown,5.82,Không mở
34,services,married,secondary,no,1637,yes,no,cellular,21,nov,107,4,-1,0,unknown,4.17,Không mở
30,services,single,secondary,no,-143,yes,no,cellular,15,may,85,1,-1,0,unknown,4.74,Không mở
42,technician,divorced,tertiary,no,802,no,no,telephone,28,jan,119,2,-1,0,unknown,12.8,Không mở
40,housemaid,married,tertiary,no,795,yes,no,unknown,29,may,725,3,-1,0,unknown,73.71,Có mở
36,technician,single,secondary,no,265,yes,yes,unknown,5,may,348,1,-1,0,unknown,4.52,Không mở
42,services,married,primary,no,2567,yes,no,unknown,19,may,401,2,-1,0,unknown,9.25,Không mở
34,management,married,tertiary,no,3402,no,no,cellular,3,jun,88,2,-1,0,unknown,22.58,Không mở
30,services,divorced,secondary,no,1336,yes,no,cellular,18,may,13,3,355,5,failure,2.58,Không mở
35,blue-collar,married,secondary,no,306,no,no,unknown,20,jun,12,8,-1,0,unknown,2.8,Không mở
44,blue-collar,single,primary,no,10984,no,no,unknown,20,jun,258,18,-1,0,unknown,11.77,Không mở
46,admin.,married,secondary,no,526,no,yes,cellular,31,jul,251,3,-1,0,unknown,22.31,Không mở
38,services,married,tertiary,no,563,yes,no,cellular,7,may,251,2,-1,0,unknown,25.92,Không mở
32,services,single,tertiary,no,0,no,no,cellular,28,aug,23,12,-1,0,unknown,3.74,Không mở
34,management,married,tertiary,no,0,no,no,cellular,29,aug,120,2,-1,0,unknown,9.11,Không mở
53,services,divorced,primary,no,3107,no,no,unknown,5,jun,152,1,-1,0,unknown,15.45,Không mở
38,services,married,primary,no,0,no,no,cellular,28,jul,33,3,-1,0,unknown,2.17,Không mở
54,management,married,tertiary,no,1146,yes,no,cellular,12,aug,205,2,-1,0,unknown,23.85,Không mở
32,blue-collar,single,secondary,no,5252,yes,no,cellular,20,nov,232,2,183,2,failure,23.57,Không mở
33,management,married,tertiary,no,1195,yes,no,telephone,13,may,355,4,-1,0,unknown,29.88,Không mở
46,technician,married,secondary,no,488,no,no,unknown,5,jun,92,1,-1,0,unknown,9.38,Không mở
49,management,married,tertiary,no,1887,no,no,cellular,18,nov,244,3,-1,0,unknown,36.2,Không mở
37,management,married,tertiary,no,49,no,yes,cellular,22,aug,132,1,-1,0,unknown,11.92,Không mở
40,blue-collar,married,secondary,no,280,yes,no,cellular,8,may,435,2,340,3,failure,45.24,Không mở
35,blue-collar,married,secondary,no,-461,no,no,unknown,23,may,339,1,-1,0,unknown,6.15,Không mở
26,services,divorced,primary,no,633,yes,no,unknown,27,may,326,2,-1,0,unknown,5.32,Không mở
27,blue-collar,single,primary,no,3955,yes,no,unknown,28,may,205,3,-1,0,unknown,5.24,Không mở
39,management,married,tertiary,no,-233,yes,no,cellular,19,nov,249,1,-1,0,unknown,18.67,Không mở
31,services,single,tertiary,no,1626,no,no,unknown,31,jul,15,1,-1,0,unknown,4.07,Không mở
53,blue-collar,married,secondary,no,1103,yes,yes,cellular,4,feb,101,2,250,4,failure,6.98,Không mở
50,entrepreneur,divorced,tertiary,no,223,no,no,cellular,7,jul,264,5,-1,0,unknown,33.63,Không mở
36,blue-collar,single,secondary,no,-175,yes,no,unknown,15,may,180,2,-1,0,unknown,3.77,Không mở
46,blue-collar,married,secondary,no,-3,yes,no,unknown,9,may,92,2,-1,0,unknown,2.78,Không mở
36,services,married,tertiary,no,0,yes,no,cellular,8,may,52,1,-1,0,unknown,3.11,Không mở
38,housemaid,married,primary,no,3918,no,no,cellular,27,aug,101,3,-1,0,unknown,8.66,Không mở
44,management,married,tertiary,no,284,yes,yes,cellular,10,jul,109,5,-1,0,unknown,2.79,Không mở
56,retired,married,secondary,no,4577,no,no,cellular,29,aug,133,2,-1,0,unknown,18.79,Không mở
37,management,single,tertiary,no,876,yes,no,cellular,15,apr,140,4,327,2,failure,18.84,Không mở
51,blue-collar,married,primary,no,3754,no,yes,cellular,13,aug,202,3,-1,0,unknown,22.19,Không mở
41,technician,married,secondary,no,128,yes,no,cellular,27,aug,100,2,-1,0,unknown,6.02,Không mở
55,technician,divorced,tertiary,no,0,yes,no,unknown,30,may,234,1,-1,0,unknown,5.84,Không mở
38,management,divorced,tertiary,no,547,yes,no,unknown,14,may,137,4,-1,0,unknown,4.58,Không mở
21,management,single,tertiary,no,243,no,yes,cellular,17,jun,181,2,-1,0,unknown,75.02,Có mở
40,entrepreneur,married,tertiary,no,3571,no,no,unknown,9,jun,222,3,-1,0,unknown,16.89,Không mở
39,technician,married,secondary,no,130,no,no,cellular,8,jul,202,2,-1,0,unknown,21.52,Không mở
30,blue-collar,married,secondary,no,-529,yes,no,cellular,12,may,416,4,-1,0,unknown,40.11,Không mở
28,services,single,secondary,no,1636,yes,no,cellular,18,may,97,1,355,2,failure,9.0,Không mở
58,services,married,secondary,no,12180,no,no,unknown,16,jun,121,5,-1,0,unknown,7.91,Không mở
50,unemployed,married,secondary,no,297,yes,no,cellular,31,jul,29,10,-1,0,unknown,1.94,Không mở
32,blue-collar,single,secondary,no,413,yes,no,cellular,19,nov,270,1,-1,0,unknown,19.92,Không mở
44,technician,single,secondary,no,285,yes,no,cellular,12,may,373,3,-1,0,unknown,38.86,Không mở
47,technician,married,secondary,no,19,yes,no,unknown,6,may,105,2,-1,0,unknown,2.94,Không mở
45,unknown,married,primary,no,44,no,no,unknown,11,jun,81,1,-1,0,unknown,5.98,Không mở
48,services,divorced,secondary,no,62,yes,no,cellular,8,may,561,1,-1,0,unknown,69.1,Có mở
60,management,married,tertiary,no,79,no,no,unknown,11,jun,48,3,-1,0,unknown,4.57,Không mở
45,blue-collar,married,secondary,no,226,no,no,telephone,4,feb,170,2,212,2,failure,31.96,Không mở
31,technician,single,secondary,no,2388,no,no,cellular,5,aug,123,1,-1,0,unknown,20.13,Không mở
30,admin.,single,secondary,no,98,yes,no,cellular,23,jul,100,5,-1,0,unknown,4.27,Không mở
52,management,married,primary,no,48,no,no,unknown,9,jun,135,2,-1,0,unknown,6.39,Không mở
31,blue-collar,married,secondary,no,255,yes,yes,cellular,18,may,295,1,-1,0,unknown,18.01,Không mở
53,blue-collar,married,secondary,no,2,yes,no,unknown,16,may,851,2,-1,0,unknown,78.32,Có mở
47,blue-collar,married,primary,no,643,yes,no,unknown,20,jun,18,6,-1,0,unknown,1.77,Không mở
42,technician,married,tertiary,no,13410,no,yes,cellular,14,aug,149,2,-1,0,unknown,24.14,Không mở
57,admin.,married,unknown,no,0,yes,no,unknown,15,may,215,2,-1,0,unknown,4.28,Không mở
35,self-employed,divorced,secondary,no,3443,no,no,cellular,30,jul,409,4,-1,0,unknown,57.78,Có mở
47,unemployed,married,primary,no,2946,no,no,unknown,5,jun,60,1,-1,0,unknown,4.73,Không mở
37,management,married,tertiary,no,21,yes,no,unknown,29,may,52,2,-1,0,unknown,2.15,Không mở
55,unemployed,married,primary,no,1212,no,no,cellular,31,aug,241,1,92,1,failure,62.17,Có mở
58,management,married,tertiary,no,2183,yes,no,cellular,22,jul,209,1,-1,0,unknown,26.56,Không mở
33,entrepreneur,married,secondary,no,135,yes,no,cellular,17,apr,114,1,345,2,failure,16.97,Không mở
29,blue-collar,married,secondary,no,5903,yes,no,unknown,8,may,194,1,-1,0,unknown,6.47,Không mở
41,unemployed,divorced,secondary,no,271,yes,no,unknown,19,jun,196,2,-1,0,unknown,6.11,Không mở
53,retired,married,secondary,no,303,yes,no,unknown,6,may,593,2,-1,0,unknown,41.49,Không mở
41,entrepreneur,single,primary,no,7264,no,yes,unknown,1,jul,125,3,-1,0,unknown,8.32,Không mở
42,unemployed,married,tertiary,no,0,no,no,cellular,8,oct,113,1,-1,0,unknown,27.38,Không mở
52,admin.,married,primary,no,204,no,no,cellular,19,aug,123,2,-1,0,unknown,10.01,Không mở
42,services,divorced,secondary,no,444,no,no,cellular,21,nov,171,1,-1,0,unknown,26.87,Không mở
33,services,single,secondary,no,-27,yes,no,unknown,26,may,165,1,-1,0,unknown,4.99,Không mở
44,blue-collar,single,primary,no,287,no,no,cellular,29,jan,301,1,-1,0,unknown,32.05,Không mở
53,management,married,tertiary,no,800,no,no,cellular,18,nov,90,1,-1,0,unknown,9.42,Không mở
35,technician,single,secondary,no,4645,yes,no,cellular,11,jan,502,3,270,40,other,75.1,Có mở
47,entrepreneur,married,unknown,no,1481,yes,no,cellular,6,may,64,2,364,3,failure,2.93,Không mở
59,admin.,married,secondary,no,1575,yes,no,cellular,12,may,301,3,263,11,success,69.27,Có mở
31,management,single,tertiary,no,5691,yes,no,cellular,21,nov,37,2,123,1,failure,3.93,Không mở
40,management,married,tertiary,no,294,yes,no,cellular,23,jul,97,5,-1,0,unknown,4.38,Không mở
55,management,married,tertiary,no,154,no,no,telephone,11,may,70,2,367,3,failure,5.66,Không mở
41,self-employed,single,tertiary,no,3950,yes,no,unknown,30,may,96,2,-1,0,unknown,5.11,Không mở
46,blue-collar,married,secondary,no,624,yes,no,cellular,16,apr,201,1,-1,0,unknown,18.99,Không mở
35,services,divorced,secondary,no,-504,no,no,cellular,10,jul,228,1,-1,0,unknown,26.67,Không mở
46,technician,divorced,secondary,no,111,yes,no,cellular,19,nov,178,3,183,2,other,17.42,Không mở
31,blue-collar,married,secondary,no,1131,yes,yes,cellular,15,apr,126,1,148,6,failure,11.89,Không mở
49,management,married,tertiary,no,322,no,no,cellular,6,aug,72,4,-1,0,unknown,4.33,Không mở
37,technician,married,secondary,no,0,yes,no,cellular,16,apr,657,4,149,1,other,73.21,Có mở
41,technician,single,tertiary,no,-89,yes,no,cellular,3,feb,195,4,251,4,failure,23.12,Không mở
42,blue-collar,married,secondary,no,3,yes,no,unknown,14,may,34,1,-1,0,unknown,2.01,Không mở
34,technician,single,secondary,no,1313,no,no,cellular,19,apr,237,4,-1,0,unknown,57.51,Có mở
55,technician,married,secondary,no,462,no,no,cellular,11,aug,116,2,-1,0,unknown,12.28,Không mở
49,unemployed,married,primary,yes,11,yes,no,telephone,31,jul,166,8,-1,0,unknown,6.24,Không mở
59,technician,married,primary,no,3163,yes,no,unknown,29,may,240,2,-1,0,unknown,5.32,Không mở
26,technician,single,secondary,no,2,yes,yes,unknown,15,may,461,1,-1,0,unknown,19.71,Không mở
43,self-employed,married,tertiary,no,3157,no,no,cellular,21,apr,381,2,330,17,other,82.23,Có mở
35,management,single,tertiary,no,4348,yes,no,cellular,2,apr,1074,3,217,8,failure,88.28,Có mở
43,management,married,tertiary,no,-391,yes,no,cellular,28,jul,193,8,-1,0,unknown,11.51,Không mở
51,blue-collar,married,tertiary,no,7816,yes,no,unknown,12,may,76,2,-1,0,unknown,2.97,Không mở
29,technician,single,secondary,no,5763,no,yes,cellular,5,jun,271,2,92,2,success,95.43,Có mở
42,self-employed,married,secondary,no,240,yes,no,cellular,4,feb,183,1,189,16,other,31.62,Không mở
73,retired,married,primary,no,508,no,no,cellular,14,jun,154,4,97,1,success,89.31,Có mở
39,services,married,secondary,no,2,yes,no,cellular,25,jul,174,10,-1,0,unknown,8.72,Không mở
39,management,married,tertiary,no,1654,no,yes,cellular,21,nov,151,1,-1,0,unknown,19.03,Không mở
44,entrepreneur,married,secondary,no,860,yes,yes,cellular,6,may,96,2,295,5,failure,4.38,Không mở
30,admin.,single,secondary,no,154,yes,no,cellular,21,nov,24,2,-1,0,unknown,2.54,Không mở
32,admin.,married,tertiary,no,281,yes,no,unknown,6,may,226,1,-1,0,unknown,8.13,Không mở
57,retired,married,secondary,no,427,no,no,cellular,29,jan,246,1,-1,0,unknown,38.09,Không mở
55,blue-collar,married,secondary,no,467,no,no,cellular,25,aug,129,5,-1,0,unknown,8.64,Không mở
24,self-employed,single,tertiary,no,91,yes,no,cellular,15,may,134,2,-1,0,unknown,21.29,Không mở
41,services,married,secondary,no,1319,yes,no,cellular,11,may,305,1,-1,0,unknown,31.25,Không mở
39,admin.,married,tertiary,no,259,yes,no,unknown,19,may,27,1,-1,0,unknown,3.32,Không mở
52,self-employed,married,secondary,no,-488,yes,no,unknown,29,may,322,1,-1,0,unknown,5.22,Không mở
28,services,single,secondary,no,60,no,yes,cellular,29,jan,248,1,-1,0,unknown,30.53,Không mở
56,management,married,primary,no,405,no,no,cellular,21,jul,251,2,-1,0,unknown,29.16,Không mở
33,technician,married,secondary,no,177,yes,yes,cellular,12,may,22,8,-1,0,unknown,2.09,Không mở
41,management,married,tertiary,no,-412,yes,no,cellular,29,jan,85,1,195,5,other,7.88,Không mở
32,management,married,tertiary,no,282,no,no,cellular,22,aug,92,2,-1,0,unknown,9.63,Không mở
50,housemaid,married,tertiary,no,6181,no,no,unknown,17,jun,1162,2,-1,0,unknown,81.52,Có mở
28,services,single,secondary,no,373,yes,no,cellular,18,may,115,2,-1,0,unknown,9.06,Không mở
36,management,married,tertiary,no,-92,no,yes,cellular,18,nov,196,3,-1,0,unknown,13.15,Không mở
36,blue-collar,married,primary,no,49,yes,no,cellular,15,may,232,2,365,5,other,14.07,Không mở
53,housemaid,married,primary,no,0,no,no,unknown,24,jun,51,8,-1,0,unknown,2.36,Không mở
40,admin.,married,secondary,no,-283,no,no,unknown,20,jun,253,2,-1,0,unknown,7.52,Không mở
34,technician,single,secondary,no,1313,no,no,cellular,12,aug,176,1,21,6,failure,49.77,Không mở
35,admin.,single,secondary,no,2452,yes,no,unknown,5,jun,91,2,-1,0,unknown,6.69,Không mở
55,technician,married,secondary,no,517,yes,yes,unknown,19,may,61,4,-1,0,unknown,1.68,Không mở
49,management,married,tertiary,no,350,no,no,cellular,12,aug,238,6,-1,0,unknown,39.0,Không mở
57,retired,married,primary,no,1623,yes,yes,cellular,18,jul,246,1,-1,0,unknown,13.01,Không mở
44,blue-collar,single,secondary,no,-435,yes,no,unknown,27,may,141,2,-1,0,unknown,3.69,Không mở
57,retired,married,primary,no,333,no,no,unknown,22,aug,336,2,-1,0,unknown,9.15,Không mở
36,management,married,tertiary,no,3770,yes,no,cellular,31,jul,150,4,-1,0,unknown,12.34,Không mở
53,services,divorced,primary,no,778,yes,no,cellular,17,apr,221,2,-1,0,unknown,21.63,Không mở
25,admin.,single,secondary,no,483,no,yes,cellular,30,apr,68,1,86,1,success,51.88,Có mở
26,unemployed,single,tertiary,no,2170,no,no,cellular,3,feb,317,1,-1,0,unknown,74.35,Có mở
33,management,single,tertiary,no,541,yes,yes,unknown,21,may,572,1,-1,0,unknown,41.16,Không mở
33,admin.,married,tertiary,no,205,no,no,unknown,1,jul,156,2,-1,0,unknown,16.88,Không mở
29,technician,single,tertiary,no,2269,yes,no,cellular,20,apr,53,1,346,1,failure,11.28,Không mở
34,admin.,divorced,secondary,no,0,yes,no,cellular,6,may,153,1,-1,0,unknown,10.97,Không mở
46,services,divorced,unknown,no,973,no,no,cellular,2,feb,297,1,-1,0,unknown,56.98,Có mở
25,admin.,married,secondary,no,894,yes,no,unknown,28,may,328,1,-1,0,unknown,9.15,Không mở
57,retired,married,primary,no,-12,no,yes,cellular,12,aug,80,8,-1,0,unknown,3.35,Không mở
50,management,married,tertiary,no,0,no,no,cellular,30,jan,199,1,205,1,failure,35.08,Không mở
48,blue-collar,married,primary,no,5154,yes,no,unknown,14,may,70,1,-1,0,unknown,2.2,Không mở
32,admin.,single,secondary,no,-32,no,no,cellular,29,jan,320,1,185,5,other,52.26,Có mở
45,blue-collar,single,primary,no,999,no,no,cellular,29,jan,182,2,-1,0,unknown,21.08,Không mở
32,services,married,secondary,no,24,yes,yes,cellular,12,may,185,1,-1,0,unknown,11.39,Không mở
34,management,married,tertiary,no,0,yes,no,unknown,20,may,150,1,-1,0,unknown,4.89,Không mở
56,blue-collar,married,secondary,no,771,yes,yes,unknown,19,jun,254,1,-1,0,unknown,4.97,Không mở
49,management,single,tertiary,no,1350,yes,yes,cellular,11,may,716,1,-1,0,unknown,86.31,Có mở
54,admin.,married,tertiary,no,19,no,no,cellular,26,aug,131,2,-1,0,unknown,19.0,Không mở
44,management,single,tertiary,no,709,yes,no,cellular,19,nov,54,1,-1,0,unknown,3.26,Không mở
35,blue-collar,single,primary,no,2040,no,no,cellular,21,nov,258,1,157,4,failure,50.32,Có mở
31,management,married,tertiary,no,303,yes,no,unknown,14,may,143,1,-1,0,unknown,6.13,Không mở
