age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,Xác suất mở (%),Dự đoán
28,management,single,tertiary,no,390,no,no,cellular,29,sep,845,1,232,4,success,97.53,Có mở
31,student,single,secondary,no,3511,no,no,cellular,6,oct,311,1,96,1,success,96.4,Có mở
71,retired,married,secondary,no,1696,no,no,cellular,6,oct,486,1,-1,0,unknown,90.41,Có mở
39,management,married,tertiary,no,2939,no,no,cellular,6,oct,608,1,99,3,failure,92.4,Có mở
34,management,single,tertiary,no,549,no,no,cellular,6,oct,1246,2,-1,0,unknown,91.15,Có mở
48,services,divorced,unknown,no,973,no,no,cellular,8,oct,319,1,134,2,success,94.75,Có mở
32,technician,single,unknown,no,491,no,no,cellular,8,oct,251,2,91,7,success,94.42,Có mở
48,admin.,married,secondary,no,368,no,no,cellular,8,oct,363,2,140,7,success,94.43,Có mở
28,unknown,single,unknown,no,326,no,no,cellular,11,oct,450,1,231,1,success,95.73,Có mở
36,technician,single,secondary,no,12264,no,no,cellular,11,oct,285,1,182,2,success,95.98,Có mở
67,retired,married,secondary,no,203,no,no,cellular,11,oct,405,1,266,2,success,95.72,Có mở
30,management,single,tertiary,no,502,no,no,cellular,11,oct,463,3,95,6,success,94.77,Có mở
31,management,married,tertiary,no,4328,no,no,cellular,12,oct,203,4,165,14,success,94.94,Có mở
36,management,single,tertiary,no,2646,no,no,cellular,13,oct,169,1,182,10,success,96.45,Có mở
62,self-employed,divorced,tertiary,no,6,yes,no,cellular,13,oct,216,1,183,4,success,90.67,Có mở
29,self-employed,single,tertiary,no,1579,no,no,cellular,13,oct,190,1,92,5,success,97.49,Có mở
26,blue-collar,single,secondary,no,2007,no,no,cellular,13,oct,194,1,92,5,success,97.48,Có mở
59,technician,married,secondary,no,1,no,no,cellular,14,oct,585,1,182,5,success,95.65,Có mở
51,management,married,tertiary,no,469,no,no,cellular,14,oct,491,1,182,3,success,95.61,Có mở
27,technician,single,secondary,no,643,no,no,telephone,14,oct,301,1,93,1,success,96.15,Có mở
60,retired,divorced,secondary,no,514,no,no,cellular,15,oct,187,2,213,10,success,94.07,Có mở
42,unemployed,married,secondary,no,1289,no,no,cellular,15,oct,1176,3,92,6,success,96.72,Có mở
47,admin.,married,secondary,no,3676,no,no,cellular,18,oct,567,1,95,3,success,96.23,Có mở
43,unemployed,married,tertiary,no,0,no,no,cellular,18,oct,464,1,94,2,success,93.3,Có mở
22,management,single,tertiary,no,104,no,yes,cellular,18,oct,509,1,185,3,success,95.37,Có mở
27,management,single,tertiary,no,107,no,no,cellular,18,oct,767,3,-1,0,unknown,90.92,Có mở
49,blue-collar,married,secondary,no,1946,no,no,cellular,19,oct,192,1,95,1,success,96.17,Có mở
42,management,married,unknown,no,1519,no,no,cellular,19,oct,230,1,92,1,success,95.84,Có mở
64,management,married,tertiary,no,5112,no,no,telephone,19,oct,898,7,137,11,other,92.7,Có mở
44,management,single,tertiary,no,1090,no,no,cellular,20,oct,178,4,93,6,success,94.84,Có mở
64,retired,divorced,secondary,no,4833,no,no,cellular,20,oct,621,1,181,3,failure,94.87,Có mở
29,student,single,secondary,no,1925,no,no,cellular,21,oct,150,3,149,5,success,97.16,Có mở
52,management,married,secondary,no,335,no,no,cellular,21,oct,411,1,182,1,failure,91.77,Có mở
52,technician,married,secondary,no,371,yes,yes,cellular,21,oct,453,1,183,3,success,90.35,Có mở
54,management,divorced,tertiary,no,5475,no,no,cellular,21,oct,1032,1,91,4,success,97.88,Có mở
37,management,married,tertiary,no,203,no,no,cellular,21,oct,759,1,90,5,success,97.94,Có mở
28,technician,single,tertiary,no,11862,no,no,cellular,21,oct,549,2,238,13,other,94.24,Có mở
77,retired,married,secondary,no,820,no,no,telephone,21,oct,330,2,181,4,success,96.84,Có mở
34,technician,single,secondary,no,1279,yes,no,cellular,21,oct,339,3,91,10,success,90.93,Có mở
29,blue-collar,single,tertiary,no,455,no,no,cellular,22,oct,542,4,148,3,success,96.37,Có mở
38,management,married,tertiary,no,536,yes,no,cellular,22,oct,234,1,92,1,success,93.59,Có mở
63,retired,married,secondary,no,1495,no,no,cellular,25,oct,389,1,195,4,other,94.14,Có mở
30,management,single,tertiary,no,985,yes,no,cellular,25,oct,304,1,94,2,success,93.15,Có mở
74,retired,married,secondary,no,935,no,no,cellular,25,oct,400,1,173,3,success,97.54,Có mở
31,admin.,single,secondary,no,410,no,no,cellular,25,oct,182,1,185,1,success,97.25,Có mở
25,student,single,secondary,no,679,no,no,cellular,25,oct,297,5,94,6,other,91.24,Có mở
78,management,married,unknown,no,1780,yes,no,cellular,25,oct,211,2,185,7,success,92.28,Có mở
26,management,single,tertiary,no,222,no,no,cellular,26,oct,318,1,120,3,success,97.05,Có mở
47,admin.,married,secondary,no,1210,no,no,cellular,26,oct,604,1,91,4,failure,94.76,Có mở
54,technician,married,tertiary,no,876,no,no,cellular,27,oct,269,3,541,3,success,98.02,Có mở
46,technician,married,unknown,no,3308,no,no,cellular,27,oct,171,1,91,2,success,97.6,Có mở
24,student,single,secondary,no,822,no,no,cellular,27,oct,184,1,91,2,failure,93.96,Có mở
70,retired,married,secondary,no,0,no,no,cellular,27,oct,258,1,92,5,success,96.23,Có mở
63,entrepreneur,married,secondary,no,3904,no,no,telephone,8,nov,360,1,96,4,success,97.37,Có mở
22,student,single,secondary,no,2488,no,no,cellular,8,nov,449,2,38,10,other,96.33,Có mở
38,technician,married,tertiary,no,88,no,no,cellular,8,nov,282,2,186,4,success,91.07,Có mở
44,entrepreneur,married,tertiary,no,121,no,no,cellular,9,nov,248,1,91,1,success,92.76,Có mở
35,technician,married,secondary,no,0,yes,no,cellular,9,nov,524,1,96,5,success,91.88,Có mở
29,admin.,single,secondary,no,464,no,no,cellular,9,nov,208,2,91,3,success,93.9,Có mở
41,unemployed,single,tertiary,no,79,no,no,telephone,9,nov,394,1,390,2,success,95.4,Có mở
62,retired,married,tertiary,no,2557,yes,no,cellular,10,nov,404,1,57,8,success,95.02,Có mở
62,blue-collar,married,secondary,no,272,no,no,cellular,11,nov,289,1,92,3,success,95.64,Có mở
38,entrepreneur,single,secondary,no,2543,no,no,cellular,11,nov,357,3,93,5,success,93.45,Có mở
36,admin.,divorced,secondary,no,1224,yes,no,cellular,12,nov,482,1,374,1,success,91.02,Có mở
60,services,married,tertiary,no,4256,yes,no,cellular,16,nov,200,1,92,4,success,93.1,Có mở
29,management,single,secondary,no,703,yes,no,cellular,16,nov,236,1,550,2,success,95.71,Có mở
32,blue-collar,married,secondary,no,136,no,no,cellular,16,nov,206,1,188,3,success,92.97,Có mở
68,retired,married,secondary,no,1146,no,no,cellular,16,nov,212,1,187,6,success,96.06,Có mở
38,technician,married,secondary,no,557,yes,no,cellular,16,nov,1556,4,-1,0,unknown,90.83,Có mở
72,retired,married,secondary,no,5715,no,no,cellular,17,nov,1127,5,184,3,success,92.53,Có mở
34,services,married,secondary,no,2918,no,yes,cellular,4,jun,246,1,196,2,success,95.25,Có mở
37,admin.,divorced,tertiary,no,4708,no,no,cellular,2,jun,238,1,181,2,success,97.74,Có mở
33,unemployed,married,secondary,no,1211,no,no,cellular,11,feb,535,1,188,1,success,92.6,Có mở
44,management,married,tertiary,no,423,no,no,cellular,12,mar,2330,5,-1,0,unknown,96.87,Có mở
25,management,single,tertiary,no,2506,no,no,cellular,17,feb,485,1,-1,0,unknown,94.31,Có mở
30,management,single,tertiary,no,697,no,no,cellular,10,aug,179,3,102,2,success,90.25,Có mở
28,services,single,tertiary,no,128,no,no,cellular,27,may,460,1,414,1,failure,92.46,Có mở
47,management,married,tertiary,no,1147,no,no,cellular,2,jun,654,1,95,1,failure,96.15,Có mở
37,unemployed,married,secondary,no,1978,no,no,cellular,9,sep,404,1,182,1,success,95.64,Có mở
24,services,single,secondary,yes,-122,yes,no,unknown,13,may,1000,1,-1,0,unknown,90.51,Có mở
23,student,single,secondary,no,922,no,no,cellular,28,may,538,2,184,9,failure,92.01,Có mở
35,technician,married,tertiary,no,7050,no,no,cellular,10,feb,278,3,187,1,success,94.54,Có mở
24,student,single,secondary,no,8165,no,no,cellular,15,sep,216,1,-1,0,unknown,92.11,Có mở
66,housemaid,divorced,primary,no,3701,no,no,telephone,3,mar,834,1,-1,0,unknown,91.13,Có mở
28,technician,single,tertiary,no,3623,no,no,cellular,10,mar,261,1,-1,0,unknown,90.32,Có mở
24,management,single,tertiary,no,1506,no,no,cellular,12,jun,239,2,95,4,success,98.64,Có mở
71,retired,married,tertiary,no,653,no,no,telephone,3,sep,471,1,189,1,success,96.94,Có mở
60,unemployed,married,primary,no,0,no,no,cellular,22,jul,1193,1,412,1,other,95.03,Có mở
55,technician,married,tertiary,no,1320,no,no,cellular,28,jul,340,1,91,2,success,93.94,Có mở
69,retired,married,secondary,no,0,no,no,cellular,27,jul,666,1,90,4,success,95.66,Có mở
59,retired,married,primary,no,3648,no,no,telephone,19,jun,1321,3,-1,0,unknown,92.7,Có mở
27,management,single,tertiary,no,2648,no,no,cellular,5,feb,917,1,-1,0,unknown,94.47,Có mở
30,self-employed,single,tertiary,no,655,no,no,cellular,23,sep,272,4,184,1,success,94.42,Có mở
27,blue-collar,single,tertiary,no,567,no,no,cellular,26,may,523,3,182,3,success,91.51,Có mở
27,technician,single,tertiary,no,401,no,no,cellular,6,aug,218,3,93,2,success,92.66,Có mở
29,self-employed,single,tertiary,no,3290,no,no,cellular,23,mar,136,1,291,2,success,95.05,Có mở
61,retired,married,secondary,no,938,no,no,cellular,15,jul,392,2,183,3,success,94.93,Có mở
44,technician,single,tertiary,no,2033,no,no,cellular,3,sep,444,1,99,1,failure,91.8,Có mở
21,student,single,secondary,no,2488,no,no,cellular,30,jun,258,6,169,3,success,97.93,Có mở
33,services,married,secondary,no,1697,no,no,cellular,4,may,489,1,182,1,success,90.25,Có mở
51,technician,married,tertiary,no,0,no,no,cellular,2,mar,539,2,-1,0,unknown,91.61,Có mở
35,management,single,tertiary,no,7918,no,no,cellular,7,sep,497,1,-1,0,unknown,91.54,Có mở
25,blue-collar,married,secondary,no,0,no,yes,cellular,15,jul,1424,4,-1,0,unknown,90.47,Có mở
48,management,married,secondary,no,2892,no,no,cellular,7,jul,407,1,385,1,success,96.91,Có mở
34,management,married,tertiary,no,3301,yes,no,cellular,17,sep,164,5,92,6,success,91.77,Có mở
27,student,single,secondary,no,213,no,no,cellular,27,mar,378,1,-1,0,unknown,94.88,Có mở
54,services,divorced,secondary,no,0,no,no,cellular,18,mar,362,1,290,3,success,95.57,Có mở
19,student,single,unknown,no,108,no,no,cellular,10,aug,168,1,182,2,success,95.41,Có mở
42,admin.,divorced,secondary,no,527,no,yes,cellular,22,oct,181,1,185,1,success,95.6,Có mở
24,management,single,tertiary,no,1030,no,no,cellular,4,mar,396,2,-1,0,unknown,95.56,Có mở
32,management,single,tertiary,no,3283,no,no,cellular,12,aug,623,2,191,2,success,92.84,Có mở
29,management,single,tertiary,no,1170,no,no,cellular,20,apr,453,1,-1,0,unknown,92.12,Có mở
31,self-employed,married,tertiary,no,2666,no,no,cellular,10,nov,318,2,97,6,success,95.13,Có mở
58,management,married,tertiary,no,473,no,no,cellular,18,feb,1109,1,262,1,success,94.95,Có mở
31,services,married,secondary,no,447,no,no,cellular,4,jun,327,3,77,3,success,95.49,Có mở
25,technician,single,secondary,no,4718,no,no,cellular,24,jul,709,1,-1,0,unknown,92.01,Có mở
39,services,single,secondary,no,91,no,no,cellular,3,sep,213,1,185,1,success,94.56,Có mở
24,self-employed,single,tertiary,no,2984,yes,no,unknown,27,may,935,1,-1,0,unknown,90.08,Có mở
38,technician,married,secondary,no,5115,yes,no,cellular,2,jun,318,1,95,7,success,94.71,Có mở
38,admin.,divorced,secondary,no,19,yes,no,cellular,5,feb,1130,3,251,2,success,92.49,Có mở
38,blue-collar,divorced,secondary,no,0,yes,no,cellular,21,oct,576,1,183,4,success,95.43,Có mở
34,technician,married,secondary,no,133,no,no,cellular,15,nov,401,2,187,5,success,90.08,Có mở
33,admin.,single,tertiary,no,146,no,no,cellular,22,oct,380,1,91,3,success,96.7,Có mở
37,management,married,tertiary,no,238,no,no,cellular,3,feb,185,1,92,1,success,92.83,Có mở
38,management,married,tertiary,no,413,no,no,cellular,13,oct,252,2,183,3,success,94.38,Có mở
33,management,single,tertiary,no,3143,no,no,cellular,29,jun,421,2,-1,0,unknown,90.72,Có mở
67,retired,single,tertiary,no,2144,no,no,telephone,21,apr,847,2,-1,0,unknown,94.0,Có mở
31,management,married,tertiary,no,1331,no,no,cellular,30,apr,297,1,86,3,success,95.42,Có mở
40,technician,married,secondary,no,2266,no,no,cellular,16,oct,447,1,147,5,failure,92.19,Có mở
27,blue-collar,single,primary,no,232,yes,no,cellular,26,oct,701,2,-1,0,unknown,92.69,Có mở
62,housemaid,married,tertiary,no,1528,no,no,cellular,15,oct,134,2,184,1,success,91.23,Có mở
27,technician,single,tertiary,no,11862,no,no,cellular,25,nov,285,2,97,7,success,93.77,Có mở
43,services,married,tertiary,no,4216,no,no,cellular,24,dec,150,2,195,2,success,95.94,Có mở
28,unemployed,married,primary,no,7459,yes,no,cellular,2,feb,981,5,269,2,failure,93.24,Có mở
32,admin.,single,secondary,no,131,yes,no,cellular,22,jun,522,1,183,2,success,95.29,Có mở
29,management,married,secondary,no,231,no,no,cellular,14,may,1075,1,14,1,failure,90.72,Có mở
30,management,single,tertiary,no,720,no,no,cellular,15,jan,1265,4,210,4,other,92.38,Có mở
23,technician,single,secondary,no,598,no,no,cellular,11,nov,406,1,195,1,failure,92.68,Có mở
66,management,married,secondary,no,587,no,no,cellular,12,may,457,2,392,2,success,95.83,Có mở
62,retired,married,secondary,no,1495,no,no,cellular,13,oct,896,1,57,2,success,95.92,Có mở
28,self-employed,single,tertiary,no,442,no,no,cellular,19,jun,474,3,95,3,other,95.39,Có mở
77,retired,married,primary,no,29340,no,no,cellular,15,mar,257,1,91,2,other,90.57,Có mở
31,housemaid,single,primary,no,26965,no,no,cellular,21,apr,654,2,-1,0,unknown,90.09,Có mở
45,management,single,tertiary,no,1411,no,no,cellular,7,sep,800,2,102,3,failure,93.88,Có mở
67,retired,married,unknown,no,2540,no,no,telephone,14,sep,279,3,92,9,success,97.94,Có mở
31,admin.,single,tertiary,no,4041,no,no,cellular,30,apr,1034,2,-1,0,unknown,95.62,Có mở
31,technician,single,secondary,no,2544,no,no,cellular,15,jul,252,1,184,3,success,93.01,Có mở
33,technician,married,tertiary,no,1699,no,no,cellular,6,nov,178,2,94,1,success,93.37,Có mở
32,student,single,tertiary,no,64,no,no,cellular,30,jun,598,4,105,5,failure,92.75,Có mở
36,admin.,single,tertiary,no,994,no,no,cellular,6,may,211,1,90,6,success,91.79,Có mở
26,student,single,secondary,no,4613,no,no,cellular,28,may,663,3,196,2,other,90.39,Có mở
42,unemployed,married,tertiary,no,576,no,no,cellular,3,jun,447,2,96,1,success,96.26,Có mở
40,management,single,tertiary,no,3840,yes,no,cellular,24,sep,232,2,409,2,success,94.65,Có mở
46,technician,married,secondary,no,3434,no,yes,cellular,8,jun,148,2,101,1,success,92.24,Có mở
32,admin.,married,secondary,no,35,no,no,cellular,17,dec,324,3,126,3,success,93.06,Có mở
54,housemaid,married,tertiary,no,2473,no,no,cellular,5,mar,607,2,-1,0,unknown,92.22,Có mở
31,technician,married,tertiary,no,2166,no,no,cellular,13,jul,577,6,182,2,success,92.88,Có mở
23,services,single,secondary,no,279,yes,no,cellular,18,may,843,1,370,1,failure,92.65,Có mở
53,management,married,unknown,no,2240,yes,no,cellular,2,jun,282,2,385,1,success,96.73,Có mở
32,entrepreneur,married,secondary,no,390,no,no,cellular,6,sep,440,1,280,1,failure,90.35,Có mở
24,student,single,secondary,no,1234,no,no,cellular,21,jul,314,1,156,2,success,97.33,Có mở
56,management,married,tertiary,no,616,no,no,cellular,30,apr,225,1,83,1,success,94.89,Có mở
27,services,single,secondary,no,1347,no,no,telephone,28,dec,824,1,193,11,success,97.05,Có mở
60,retired,married,secondary,no,1853,no,no,cellular,10,feb,234,1,183,1,success,92.87,Có mở
22,self-employed,single,tertiary,no,780,no,no,cellular,17,mar,272,3,-1,0,unknown,95.44,Có mở
26,blue-collar,single,secondary,no,3145,no,no,cellular,28,dec,1141,1,209,1,other,97.53,Có mở
48,admin.,married,secondary,no,660,no,no,cellular,18,feb,318,1,561,2,success,94.66,Có mở
20,student,single,secondary,no,215,no,no,cellular,24,nov,325,1,95,5,success,96.22,Có mở
77,retired,married,primary,no,3324,no,no,cellular,13,may,289,1,91,5,success,92.74,Có mở
32,technician,single,tertiary,no,1246,yes,no,cellular,30,apr,509,1,85,2,success,90.63,Có mở
28,student,single,tertiary,no,3054,no,no,cellular,30,apr,384,1,80,6,other,92.78,Có mở
48,management,single,tertiary,no,334,yes,no,cellular,28,sep,600,2,92,12,success,94.15,Có mở
25,student,single,secondary,no,125,no,no,cellular,9,feb,215,1,92,2,success,95.19,Có mở
37,management,married,tertiary,no,1113,no,no,cellular,2,mar,229,1,182,1,success,98.0,Có mở
19,student,single,primary,no,608,no,no,cellular,12,may,236,1,180,2,success,93.63,Có mở
28,self-employed,single,secondary,no,5679,yes,no,cellular,9,feb,701,4,-1,0,unknown,91.68,Có mở
37,services,married,secondary,no,4017,no,no,cellular,30,apr,665,2,196,1,success,93.2,Có mở
43,blue-collar,married,secondary,no,2160,no,no,cellular,8,sep,261,1,98,1,success,96.78,Có mở
23,student,single,tertiary,no,691,no,no,cellular,27,may,1178,1,178,6,success,97.83,Có mở
37,unknown,single,tertiary,no,0,no,no,cellular,8,jun,257,2,97,1,success,93.55,Có mở
59,entrepreneur,married,secondary,no,496,no,no,cellular,22,oct,738,3,183,1,success,97.09,Có mở
74,retired,married,tertiary,no,1843,no,no,cellular,15,sep,251,2,184,3,success,95.46,Có mở
29,housemaid,single,tertiary,no,19,no,no,cellular,3,dec,274,1,230,1,success,96.13,Có mở
42,management,single,tertiary,no,11008,no,no,cellular,28,jul,822,6,405,1,success,96.88,Có mở
27,services,single,secondary,no,246,no,no,cellular,17,jun,453,2,-1,0,unknown,93.0,Có mở
30,management,single,tertiary,no,536,no,no,cellular,14,jan,362,2,91,2,success,90.94,Có mở
57,management,divorced,unknown,no,854,no,no,cellular,6,oct,480,1,40,5,success,96.27,Có mở
54,management,married,tertiary,no,1303,no,no,cellular,3,feb,1635,1,-1,0,unknown,90.24,Có mở
52,admin.,divorced,secondary,no,363,yes,no,cellular,21,aug,168,1,462,1,success,91.72,Có mở
34,management,married,tertiary,no,3696,no,no,cellular,8,apr,758,2,160,5,other,92.54,Có mở
30,management,single,tertiary,no,3384,no,no,cellular,4,jun,578,2,-1,0,unknown,93.97,Có mở
24,technician,married,secondary,no,556,yes,no,cellular,8,feb,278,1,94,4,success,91.27,Có mở
59,management,married,tertiary,no,315,no,no,cellular,2,mar,591,1,176,2,failure,95.42,Có mở
42,technician,single,unknown,no,11115,no,no,cellular,10,aug,187,1,102,1,success,93.04,Có mở
26,management,single,tertiary,no,194,no,no,cellular,22,apr,407,2,-1,0,unknown,90.37,Có mở
58,admin.,married,secondary,no,169,no,no,cellular,13,aug,880,1,92,8,success,94.79,Có mở
29,student,single,secondary,no,67,no,no,cellular,23,feb,211,1,187,5,success,92.5,Có mở
32,blue-collar,married,secondary,no,889,yes,no,cellular,10,sep,185,1,99,5,success,96.33,Có mở
24,student,single,secondary,no,1809,no,no,cellular,11,oct,165,1,95,2,success,98.06,Có mở
21,student,single,primary,no,423,no,no,telephone,18,jan,287,5,285,5,success,90.84,Có mở
53,blue-collar,divorced,primary,no,4401,no,no,telephone,11,nov,241,1,92,1,success,94.28,Có mở
28,admin.,single,secondary,no,2290,yes,no,cellular,18,may,2301,1,-1,0,unknown,92.61,Có mở
27,blue-collar,single,tertiary,no,567,no,no,cellular,25,nov,238,2,184,1,success,92.39,Có mở
75,retired,married,secondary,no,291,no,no,cellular,12,aug,350,1,182,2,success,93.87,Có mở
26,management,single,tertiary,no,3944,yes,no,cellular,14,may,974,2,-1,0,unknown,92.22,Có mở
38,management,single,tertiary,no,3141,no,no,cellular,9,nov,347,4,189,2,success,92.61,Có mở
30,blue-collar,single,secondary,no,315,no,no,cellular,23,jun,1407,1,-1,0,unknown,96.2,Có mở
28,services,married,secondary,no,510,yes,yes,cellular,8,jul,1767,2,-1,0,unknown,90.9,Có mở
35,technician,divorced,secondary,no,84,yes,yes,cellular,6,may,954,1,-1,0,unknown,90.0,Có mở
29,self-employed,single,tertiary,no,1579,no,no,cellular,13,jul,178,1,181,4,success,96.47,Có mở
33,management,single,tertiary,no,224,no,no,cellular,23,sep,409,2,92,4,success,94.9,Có mở
59,admin.,married,secondary,no,3735,no,no,cellular,17,jun,243,3,91,6,success,96.67,Có mở
40,unemployed,single,tertiary,no,7968,no,no,cellular,2,mar,263,2,180,2,success,95.83,Có mở
38,self-employed,single,tertiary,no,605,no,no,telephone,18,jun,1603,10,-1,0,unknown,93.32,Có mở
67,retired,divorced,secondary,no,704,no,no,cellular,6,may,613,1,87,3,success,93.84,Có mở
58,admin.,married,secondary,no,4348,yes,no,cellular,23,jun,790,4,141,1,other,93.66,Có mở
28,management,single,tertiary,no,2725,no,no,cellular,16,jun,292,1,504,1,failure,97.14,Có mở
37,technician,single,tertiary,no,3943,no,no,cellular,6,apr,1138,2,138,1,failure,94.49,Có mở
76,retired,divorced,primary,no,802,no,no,cellular,9,mar,241,1,181,5,success,96.33,Có mở
48,management,married,tertiary,no,2351,no,no,cellular,15,sep,150,1,105,3,success,96.22,Có mở
31,services,divorced,primary,no,459,yes,no,cellular,7,may,623,1,293,1,success,90.19,Có mở
73,retired,married,tertiary,no,448,no,no,cellular,24,mar,136,1,-1,0,unknown,90.4,Có mở
42,management,married,primary,no,5310,yes,no,cellular,25,nov,968,2,97,4,success,93.87,Có mở
68,retired,single,tertiary,no,2144,no,no,cellular,26,jan,708,1,96,3,success,94.66,Có mở
34,technician,married,secondary,no,294,yes,no,cellular,9,dec,265,1,184,3,success,92.76,Có mở
48,blue-collar,single,primary,no,8990,no,no,telephone,2,feb,1790,2,-1,0,unknown,91.28,Có mở
46,blue-collar,married,secondary,no,640,yes,no,cellular,12,mar,215,1,182,4,success,95.98,Có mở
25,management,single,tertiary,no,3,yes,yes,cellular,16,apr,1034,1,-1,0,unknown,92.9,Có mở
20,student,single,secondary,no,502,no,no,cellular,30,apr,261,1,-1,0,unknown,90.05,Có mở
23,self-employed,single,tertiary,no,780,no,no,cellular,16,sep,393,1,183,3,success,97.84,Có mở
37,management,married,tertiary,no,630,no,no,cellular,30,apr,315,1,87,1,success,94.52,Có mở
31,management,single,tertiary,no,3384,no,no,cellular,16,sep,153,1,104,2,success,96.31,Có mở
32,technician,married,tertiary,no,2976,yes,no,cellular,5,feb,783,1,175,5,failure,91.18,Có mở
68,retired,divorced,primary,no,2027,no,no,cellular,14,sep,404,2,91,4,success,96.61,Có mở
61,admin.,married,tertiary,no,1332,no,no,cellular,12,mar,156,1,-1,0,unknown,92.96,Có mở
28,student,single,secondary,no,153,no,no,cellular,23,jul,1124,2,-1,0,unknown,90.69,Có mở
24,technician,single,secondary,no,598,no,no,cellular,12,may,762,1,182,2,success,96.69,Có mở
57,management,married,tertiary,no,256,no,no,cellular,5,jun,304,2,91,1,success,95.86,Có mở
35,technician,single,tertiary,no,670,no,no,cellular,13,apr,278,4,182,2,success,92.93,Có mở
22,student,single,secondary,no,71,no,no,cellular,13,jul,337,1,181,2,success,95.92,Có mở
38,technician,married,secondary,no,5115,yes,no,cellular,27,feb,99,1,102,6,success,90.01,Có mở
25,technician,single,secondary,no,325,no,no,cellular,22,oct,716,3,-1,0,unknown,96.35,Có mở
44,management,married,tertiary,no,1791,no,no,telephone,12,aug,201,1,182,2,success,93.21,Có mở
36,services,married,secondary,no,4721,no,no,cellular,9,jun,150,1,92,5,success,96.8,Có mở
68,retired,married,secondary,no,1146,no,no,cellular,3,mar,153,2,110,3,success,93.69,Có mở
36,services,married,unknown,no,618,no,no,cellular,13,jul,360,1,335,2,success,91.68,Có mở
30,management,single,tertiary,no,1028,no,no,cellular,4,feb,1294,2,-1,0,unknown,90.95,Có mở
22,admin.,single,secondary,no,114,no,no,cellular,30,mar,517,1,-1,0,unknown,97.45,Có mở
46,self-employed,married,tertiary,no,2421,no,no,cellular,19,nov,1084,1,100,4,failure,91.75,Có mở
23,student,single,secondary,no,794,no,no,cellular,26,jul,607,3,171,3,other,94.37,Có mở
26,management,single,tertiary,no,222,no,no,cellular,28,jun,247,1,63,2,success,97.52,Có mở
32,technician,married,secondary,no,473,no,yes,cellular,10,aug,1064,1,95,3,success,96.77,Có mở
34,admin.,married,tertiary,no,79,yes,no,cellular,5,aug,203,1,92,5,success,91.86,Có mở
33,management,married,tertiary,no,2599,no,no,cellular,30,apr,1373,2,-1,0,unknown,93.37,Có mở
34,management,married,tertiary,no,158,no,no,cellular,9,jun,190,1,92,9,success,97.46,Có mở
47,admin.,single,secondary,no,3696,no,no,cellular,12,jul,250,2,181,4,success,92.52,Có mở
35,self-employed,single,tertiary,no,71,no,no,cellular,15,jun,651,1,-1,0,unknown,94.58,Có mở
46,admin.,married,secondary,no,974,no,no,cellular,5,jun,174,2,80,1,success,96.53,Có mở
35,admin.,married,tertiary,no,286,no,no,cellular,30,apr,949,2,-1,0,unknown,94.05,Có mở
46,management,married,tertiary,no,273,yes,no,cellular,15,sep,1962,1,105,3,failure,94.93,Có mở
29,self-employed,single,tertiary,no,3290,no,no,cellular,12,may,430,1,50,3,success,92.58,Có mở
37,management,married,tertiary,no,1276,no,no,cellular,16,nov,146,1,94,2,success,90.06,Có mở
28,admin.,single,unknown,no,2736,no,no,cellular,8,jul,705,1,-1,0,unknown,90.39,Có mở
32,technician,married,secondary,no,484,yes,no,cellular,12,aug,668,2,463,1,success,95.43,Có mở
27,technician,single,tertiary,no,1075,no,no,cellular,2,sep,529,2,184,1,success,95.36,Có mở
38,technician,single,tertiary,no,508,yes,yes,cellular,12,aug,1103,2,-1,0,unknown,90.34,Có mở
61,self-employed,married,tertiary,no,10861,no,no,cellular,25,oct,225,1,91,5,success,98.0,Có mở
49,blue-collar,divorced,primary,no,24,yes,no,cellular,11,may,701,1,362,1,success,92.19,Có mở
25,blue-collar,single,secondary,no,1857,yes,no,cellular,12,oct,187,1,91,12,success,95.28,Có mở
72,retired,married,primary,no,4657,no,no,telephone,23,mar,255,1,91,8,success,95.23,Có mở
38,technician,married,secondary,no,6728,no,no,cellular,25,nov,232,1,96,4,success,91.06,Có mở
35,management,married,tertiary,no,611,no,no,cellular,1,oct,305,2,121,1,success,94.01,Có mở
22,student,single,primary,no,3472,no,no,cellular,20,oct,332,1,183,3,failure,93.69,Có mở
25,student,single,secondary,no,1868,no,no,cellular,26,oct,259,1,103,2,other,93.3,Có mở
40,management,married,tertiary,no,0,yes,no,cellular,25,mar,506,2,-1,0,unknown,90.39,Có mở
42,management,married,tertiary,no,27696,no,no,cellular,12,may,176,2,89,5,success,90.84,Có mở
43,technician,divorced,unknown,no,4389,no,no,telephone,2,jul,632,2,85,1,success,94.44,Có mở
38,admin.,married,tertiary,no,1988,no,no,cellular,27,mar,164,2,130,2,failure,91.5,Có mở
27,admin.,married,secondary,no,1595,no,no,cellular,29,dec,196,2,197,2,success,97.86,Có mở
56,management,married,unknown,no,4623,no,no,cellular,25,feb,305,1,192,1,success,94.8,Có mở
31,technician,single,tertiary,no,882,no,no,cellular,4,sep,293,1,93,1,success,96.26,Có mở
32,management,single,tertiary,no,6542,yes,no,cellular,15,may,1598,4,175,5,failure,91.08,Có mở
36,management,single,tertiary,no,5958,yes,no,cellular,22,sep,155,1,184,1,success,91.84,Có mở
